DateKey,ProductKey,CustomerKey,RegionKey,Quantity,Net Price,SalesAmount
123,197,18855,78,3,269.91,809.73
123,2232,18855,78,3,241.65,724.95
123,2259,18855,78,3,91.791,275.373
123,210,18855,78,3,269.1,807.3000000000001
123,2260,18855,78,3,71.955,215.865
123,1017,18855,78,3,148.5,445.5
123,368,18855,78,3,1169.1,3507.2999999999997
123,443,18855,78,3,314.1,942.3000000000001
123,2346,18855,78,3,107.991,323.973
123,2011,18855,78,3,89.991,269.973
123,1428,18855,78,3,241.2,723.5999999999999
123,792,18855,78,3,25.11,75.33
123,1452,18855,78,3,263.7,791.0999999999999
123,2113,18855,78,3,457.2,1371.6
123,398,18855,78,3,344.655,1033.965
123,2080,18855,78,3,179.991,539.9730000000001
123,226,18855,78,3,269.1,807.3000000000001
123,799,18855,78,3,35.91,107.72999999999999
123,987,18855,78,3,180.0,540.0
123,1449,18855,78,3,270.0,810.0
123,1167,18855,78,3,144.0,432.0
123,74,18835,122,3,34.155,102.465
123,1752,2892,18,4,80.1,320.4
123,554,18873,86,4,899.1,3596.4
123,1743,7653,29,4,25.2,100.8
123,653,18887,141,4,122.4,489.6
123,256,6700,78,4,368.1,1472.4
123,1667,17789,28,4,4.95,19.8
123,1667,17991,30,4,4.95,19.8
123,1667,18328,53,4,4.95,19.8
123,1667,134,78,4,4.95,19.8
123,1667,515,74,4,4.95,19.8
123,1677,2029,89,4,4.491,17.964
123,1677,2056,76,4,4.491,17.964
123,1677,2148,12,4,4.491,17.964
123,657,18887,141,4,134.1,536.4
123,553,18873,86,4,629.1,2516.4
123,664,18887,141,4,206.1,824.4
123,1667,3735,75,4,4.95,19.8
123,282,7063,5,4,368.1,1472.4
123,1445,18855,78,4,241.2,964.8
123,1624,18855,78,4,197.1,788.4
123,2283,18855,78,4,91.791,367.164
123,197,18855,78,4,269.91,1079.64
123,308,18855,78,4,450.0,1800.0
123,2230,18855,78,4,572.391,2289.564
123,2039,18855,78,4,161.991,647.964
123,965,18855,78,4,252.9,1011.6
123,2232,18855,78,4,241.65,966.6
123,2008,18855,78,4,179.991,719.964
123,2259,18855,78,4,91.791,367.164
123,2289,18855,78,4,206.991,827.964
123,210,18855,78,4,269.1,1076.4
123,1017,18855,78,4,148.5,594.0
123,368,18855,78,4,1169.1,4676.4
123,443,18855,78,4,314.1,1256.4
123,2346,18855,78,4,107.991,431.964
123,2412,18855,78,4,26.991,107.964
123,1545,18855,78,4,241.2,964.8
123,184,18855,78,4,89.1,356.4
123,2011,18855,78,4,89.991,359.964
123,1428,18855,78,4,241.2,964.8
123,792,18855,78,4,25.11,100.44
123,1452,18855,78,4,263.7,1054.8
123,2113,18855,78,4,457.2,1828.8
123,398,18855,78,4,344.655,1378.62
123,2207,18855,78,4,305.1,1220.4
123,850,18855,78,4,207.81,831.24
123,987,18855,78,4,180.0,720.0
123,1449,18855,78,4,270.0,1080.0
123,955,18855,78,4,177.21,708.84
123,74,18836,123,4,34.155,136.62
123,74,18835,122,4,34.155,136.62
147,1759,2472,17,1,94.401,94.401
147,1759,2486,24,1,94.401,94.401
147,1759,2488,37,1,94.401,94.401
147,1759,2489,8,1,94.401,94.401
147,1759,2491,27,1,94.401,94.401
147,1759,2658,76,1,94.401,94.401
147,1759,2659,7,1,94.401,94.401
147,1753,2952,1,1,80.1,80.1
147,1753,2977,53,1,80.1,80.1
147,1753,2979,73,1,80.1,80.1
147,1753,2980,79,1,80.1,80.1
147,1753,2986,37,1,80.1,80.1
147,1753,2987,37,1,80.1,80.1
147,1753,2991,81,1,80.1,80.1
147,1762,8645,24,1,28.251,28.251
147,1762,8657,17,1,28.251,28.251
147,1762,8770,54,1,28.251,28.251
147,1762,9070,38,1,28.251,28.251
147,1762,9075,30,1,28.251,28.251
147,1762,9077,12,1,28.251,28.251
147,1762,9078,45,1,28.251,28.251
147,1762,9079,25,1,28.251,28.251
147,1762,9081,29,1,28.251,28.251
147,1762,9082,29,1,28.251,28.251
147,1762,9084,41,1,28.251,28.251
147,237,7351,26,1,539.1,539.1
147,237,7352,15,1,539.1,539.1
147,237,7353,24,1,539.1,539.1
147,237,7354,73,1,539.1,539.1
147,237,7360,9,1,539.1,539.1
147,237,7362,26,1,539.1,539.1
147,1881,2705,4,1,899.1,899.1
147,1881,2706,77,1,899.1,899.1
147,1881,2715,87,1,899.1,899.1
147,1881,2716,24,1,899.1,899.1
147,1881,2718,3,1,899.1,899.1
147,1881,2719,7,1,899.1,899.1
147,1881,2723,79,1,899.1,899.1
147,1881,2724,12,1,899.1,899.1
147,1886,2981,41,1,899.1,899.1
147,1886,3004,77,1,899.1,899.1
147,1886,3022,82,1,899.1,899.1
147,1886,3023,47,1,899.1,899.1
147,1886,3026,10,1,899.1,899.1
147,1886,3077,3,1,899.1,899.1
147,1886,3082,20,1,899.1,899.1
147,540,18873,86,1,2249.1,2249.1
147,1714,2940,12,1,63.117,63.117
147,1714,2943,42,1,63.117,63.117
147,1714,2944,39,1,63.117,63.117
147,1714,2947,77,1,63.117,63.117
147,1714,2948,25,1,63.117,63.117
147,1714,2949,16,1,63.117,63.117
147,1714,2950,16,1,63.117,63.117
147,480,18855,78,1,251.1,251.1
147,858,18855,78,1,26.955,26.955
147,2115,18855,78,1,789.75,789.75
147,789,18855,78,1,26.91,26.91
147,2201,18855,78,1,206.991,206.991
147,2087,18855,78,1,711.9,711.9
147,2388,18855,78,1,179.991,179.991
147,2160,18855,78,1,400.5,400.5
147,2402,18855,78,1,179.991,179.991
147,186,18855,78,1,80.91,80.91
147,403,18855,78,1,629.1,629.1
147,507,18855,78,1,233.1,233.1
147,532,18855,78,1,233.1,233.1
147,371,18855,78,1,539.1,539.1
147,1376,18855,78,1,27.9,27.9
147,2332,18855,78,1,71.955,71.955
147,2049,18855,78,1,599.346,599.346
147,213,18855,78,1,269.91,269.91
147,1347,18855,78,1,18.9,18.9
147,1157,18855,78,1,1422.0,1422.0
147,2173,18855,78,1,146.7,146.7
147,1380,18855,78,1,18.9,18.9
147,1284,18855,78,1,22.491,22.491
147,2304,18855,78,1,241.65,241.65
147,399,18855,78,1,539.1,539.1
147,809,18855,78,1,35.91,35.91
147,2085,18855,78,1,1327.5,1327.5
147,1254,18855,78,1,17.991,17.991
147,161,18835,122,1,1432.98,1432.98
147,1698,7328,16,1,6.291,6.291
147,1698,7347,40,1,6.291,6.291
147,1698,7348,33,1,6.291,6.291
147,1698,7349,5,1,6.291,6.291
147,1698,7350,37,1,6.291,6.291
147,1698,7359,42,1,6.291,6.291
147,1698,7472,29,1,6.291,6.291
147,1698,7476,14,1,6.291,6.291
147,1698,7477,16,1,6.291,6.291
147,1698,7641,80,1,6.291,6.291
147,1698,7648,24,1,6.291,6.291
147,1698,7649,15,1,6.291,6.291
147,1698,7650,35,1,6.291,6.291
147,1698,7652,89,1,6.291,6.291
147,1698,7653,29,1,6.291,6.291
147,1698,7654,53,1,6.291,6.291
147,1698,7658,18,1,6.291,6.291
147,1698,7659,1,1,6.291,6.291
147,1698,7662,86,1,6.291,6.291
147,1698,7664,23,1,6.291,6.291
147,1698,7665,73,1,6.291,6.291
147,1698,7666,29,1,6.291,6.291
147,1698,7667,89,1,6.291,6.291
147,1698,7669,78,1,6.291,6.291
147,1698,7751,43,1,6.291,6.291
147,1698,7752,16,1,6.291,6.291
147,1698,7762,55,1,6.291,6.291
147,1698,7777,6,1,6.291,6.291
147,1698,7779,31,1,6.291,6.291
147,1698,7780,56,1,6.291,6.291
147,1698,7911,3,1,6.291,6.291
147,1698,7912,89,1,6.291,6.291
147,1698,7918,37,1,6.291,6.291
147,1698,7934,8,1,6.291,6.291
147,1698,7976,18,1,6.291,6.291
147,1698,8204,41,1,6.291,6.291
147,1698,8205,25,1,6.291,6.291
147,1698,8207,40,1,6.291,6.291
147,1698,8209,86,1,6.291,6.291
147,10,19036,51,1,53.991,53.991
147,2504,18855,78,1,8.991,8.991
147,10,19036,51,2,53.991,107.982
147,161,18835,122,2,1432.98,2865.96
147,858,18855,78,2,26.955,53.91
147,2115,18855,78,2,789.75,1579.5
147,789,18855,78,2,26.91,53.82
147,2201,18855,78,2,206.991,413.982
147,2087,18855,78,2,711.9,1423.8
147,2388,18855,78,2,179.991,359.982
147,2160,18855,78,2,400.5,801.0
147,2402,18855,78,2,179.991,359.982
147,186,18855,78,2,80.91,161.82
147,403,18855,78,2,629.1,1258.2
147,507,18855,78,2,233.1,466.2
147,532,18855,78,2,233.1,466.2
147,371,18855,78,2,539.1,1078.2
147,1376,18855,78,2,27.9,55.8
147,2332,18855,78,2,71.955,143.91
147,2049,18855,78,2,599.346,1198.692
147,213,18855,78,2,269.91,539.82
147,1347,18855,78,2,18.9,37.8
147,1157,18855,78,2,1422.0,2844.0
147,2173,18855,78,2,146.7,293.4
147,1380,18855,78,2,18.9,37.8
147,1284,18855,78,2,22.491,44.982
147,2304,18855,78,2,241.65,483.3
147,399,18855,78,2,539.1,1078.2
147,809,18855,78,2,35.91,71.82
147,2085,18855,78,2,1327.5,2655.0
147,1254,18855,78,2,17.991,35.982
147,1714,2946,8,2,63.117,126.234
147,237,7361,27,2,539.1,1078.2
147,540,18873,86,2,2249.1,4498.2
147,1881,2717,42,2,899.1,1798.2
147,1886,3003,29,2,899.1,1798.2
147,1886,3027,73,2,899.1,1798.2
147,1753,2985,19,2,80.1,160.2
147,1698,7460,30,2,6.291,12.582
147,1698,7473,79,2,6.291,12.582
147,1698,7657,41,2,6.291,12.582
147,1698,7761,42,2,6.291,12.582
147,1698,7905,21,2,6.291,12.582
147,1698,7917,33,2,6.291,12.582
147,2504,18855,78,2,8.991,17.982
147,1714,2951,8,3,63.117,189.351
147,237,7358,80,3,539.1,1617.3000000000002
147,540,18873,86,3,2249.1,6747.299999999999
147,1881,2722,83,3,899.1,2697.3
147,1886,3024,30,3,899.1,2697.3
147,1753,2990,29,3,80.1,240.29999999999998
147,480,18855,78,3,251.1,753.3
147,858,18855,78,3,26.955,80.865
147,2115,18855,78,3,789.75,2369.25
147,789,18855,78,3,26.91,80.73
147,2087,18855,78,3,711.9,2135.7
147,2388,18855,78,3,179.991,539.9730000000001
147,2160,18855,78,3,400.5,1201.5
147,186,18855,78,3,80.91,242.73
147,403,18855,78,3,629.1,1887.3000000000002
147,507,18855,78,3,233.1,699.3
147,532,18855,78,3,233.1,699.3
147,371,18855,78,3,539.1,1617.3000000000002
147,1376,18855,78,3,27.9,83.69999999999999
147,2332,18855,78,3,71.955,215.865
147,2049,18855,78,3,599.346,1798.038
147,213,18855,78,3,269.91,809.73
147,1347,18855,78,3,18.9,56.699999999999996
147,2173,18855,78,3,146.7,440.09999999999997
147,1380,18855,78,3,18.9,56.699999999999996
147,1284,18855,78,3,22.491,67.473
147,2304,18855,78,3,241.65,724.95
147,399,18855,78,3,539.1,1617.3000000000002
147,809,18855,78,3,35.91,107.72999999999999
147,2085,18855,78,3,1327.5,3982.5
147,1698,7663,46,3,6.291,18.873
147,161,18835,122,3,1432.98,4298.9400000000005
147,10,19036,51,3,53.991,161.973
147,2504,18855,78,3,8.991,26.973
147,1714,2941,54,4,63.117,252.468
147,1759,2485,2,4,94.401,377.604
147,1759,2493,12,4,94.401,377.604
147,1759,2657,2,4,94.401,377.604
147,1762,8804,53,4,28.251,113.004
147,1762,9080,3,4,28.251,113.004
147,540,18873,86,4,2249.1,8996.4
147,1886,3076,43,4,899.1,3596.4
147,1753,2978,80,4,80.1,320.4
147,480,18855,78,4,251.1,1004.4
147,858,18855,78,4,26.955,107.82
147,789,18855,78,4,26.91,107.64
147,2201,18855,78,4,206.991,827.964
147,2087,18855,78,4,711.9,2847.6
147,2388,18855,78,4,179.991,719.964
147,2160,18855,78,4,400.5,1602.0
147,2402,18855,78,4,179.991,719.964
147,186,18855,78,4,80.91,323.64
147,403,18855,78,4,629.1,2516.4
147,532,18855,78,4,233.1,932.4
147,371,18855,78,4,539.1,2156.4
147,2332,18855,78,4,71.955,287.82
147,2049,18855,78,4,599.346,2397.384
147,213,18855,78,4,269.91,1079.64
147,1347,18855,78,4,18.9,75.6
147,1157,18855,78,4,1422.0,5688.0
147,1380,18855,78,4,18.9,75.6
147,1284,18855,78,4,22.491,89.964
147,2304,18855,78,4,241.65,966.6
147,1254,18855,78,4,17.991,71.964
147,1698,7651,42,4,6.291,25.164
147,1698,7668,16,4,6.291,25.164
147,1698,7778,42,4,6.291,25.164
147,161,18835,122,4,1432.98,5731.92
147,2504,18855,78,4,8.991,35.964
148,105,2686,62,1,115.0,115.0
148,105,2697,66,1,115.0,115.0
148,1771,2539,106,1,34.0,34.0
148,1771,2543,59,1,34.0,34.0
148,1666,2589,105,1,16.89,16.89
148,1666,2599,64,1,16.89,16.89
148,1666,2608,59,1,16.89,16.89
148,1666,2609,60,1,16.89,16.89
148,1666,3183,59,1,16.89,16.89
148,1666,3208,107,1,16.89,16.89
148,1666,3423,93,1,16.89,16.89
148,1666,3426,98,1,16.89,16.89
148,1666,3427,72,1,16.89,16.89
148,1666,4102,64,1,16.89,16.89
148,1666,4115,93,1,16.89,16.89
148,1666,4357,59,1,16.89,16.89
148,1666,4358,96,1,16.89,16.89
148,1666,4686,63,1,16.89,16.89
148,1771,2533,95,2,34.0,68.0
148,1666,4353,95,2,16.89,33.78
148,105,2687,65,3,115.0,345.0
148,1666,3199,57,3,16.89,50.67
148,1666,3429,95,3,16.89,50.67
148,1666,4101,66,3,16.89,50.67
149,1719,4627,67,1,70.13,70.13
149,1719,4629,97,1,70.13,70.13
149,1719,4637,70,1,70.13,70.13
149,1719,4676,94,1,70.13,70.13
149,1714,4683,71,1,70.13,70.13
149,1714,4684,114,1,70.13,70.13
149,1714,4690,105,1,70.13,70.13
149,1714,4694,70,1,70.13,70.13
149,1714,4704,71,1,70.13,70.13
149,1714,4706,72,1,70.13,70.13
149,1684,14789,59,1,16.89,16.89
149,1684,14793,70,1,16.89,16.89
149,1684,14794,96,1,16.89,16.89
149,1684,14796,66,1,16.89,16.89
149,1684,14804,106,1,16.89,16.89
149,1684,15379,60,1,16.89,16.89
149,1684,15382,59,1,16.89,16.89
149,1684,15383,59,1,16.89,16.89
149,1684,15386,58,1,16.89,16.89
149,1684,15394,60,1,16.89,16.89
149,1684,15400,61,1,16.89,16.89
149,1684,15404,105,1,16.89,16.89
149,1684,15415,107,1,16.89,16.89
149,1684,14803,94,2,16.89,33.78
149,1714,4685,113,3,70.13,210.39
149,1714,4705,107,3,70.13,210.39
149,1719,4628,59,4,70.13,280.52
149,1684,15421,93,4,16.89,67.56
150,1670,14493,64,1,8.99,8.99
150,1670,14499,59,1,8.99,8.99
150,1670,14636,96,1,8.99,8.99
150,57,12961,59,1,156.0,156.0
150,57,12962,61,1,156.0,156.0
150,57,12966,59,1,156.0,156.0
150,1814,2808,98,1,32.0,32.0
150,1814,2809,72,1,32.0,32.0
150,601,19057,57,1,699.0,699.0
150,601,19057,57,2,699.0,1398.0
150,1670,14603,59,3,8.99,26.97
150,1670,14652,94,3,8.99,26.97
150,601,19057,57,3,699.0,2097.0
150,1670,14498,72,4,8.99,35.96
151,229,13691,67,1,299.9,299.9
151,229,13692,57,1,299.9,299.9
151,229,13693,57,1,299.9,299.9
151,213,13697,62,1,299.9,299.9
151,213,13699,59,1,299.9,299.9
151,213,13705,63,1,299.9,299.9
151,87,2698,63,1,99.99,99.99
151,87,2699,106,1,99.99,99.99
151,87,2771,59,1,99.99,99.99
151,87,2772,57,1,99.99,99.99
151,87,2783,101,1,99.99,99.99
151,87,2823,72,1,99.99,99.99
151,1856,5410,62,1,999.9,999.9
151,1856,5414,67,1,999.9,999.9
151,1856,5415,70,1,999.9,999.9
151,1846,5397,99,1,999.0,999.0
151,1846,5400,59,1,999.0,999.0
151,1891,5420,59,1,999.0,999.0
151,1891,5423,108,1,999.0,999.0
151,1891,5430,61,1,999.0,999.0
151,1774,3691,72,1,43.0,43.0
151,1774,3696,114,1,43.0,43.0
151,1774,3697,116,1,43.0,43.0
151,542,19057,57,1,999.0,999.0
151,638,19057,57,1,499.0,499.0
151,549,19057,57,1,139.0,139.0
151,547,19057,57,1,251.0,251.0
151,638,19057,57,2,499.0,998.0
151,549,19057,57,2,139.0,278.0
151,547,19057,57,2,251.0,502.0
151,229,13695,62,2,299.9,599.8
151,1846,5398,62,3,999.0,2997.0
151,87,2804,61,3,99.99,299.96999999999997
151,542,19057,57,3,999.0,2997.0
151,638,19057,57,3,499.0,1497.0
151,549,19057,57,3,139.0,417.0
151,547,19057,57,3,251.0,753.0
151,213,13707,114,4,299.9,1199.6
151,1856,5412,63,4,999.9,3999.6
151,542,19057,57,4,999.0,3996.0
151,638,19057,57,4,499.0,1996.0
152,2348,18235,46,1,572.391,572.391
152,2348,18236,44,1,572.391,572.391
152,2348,18237,44,1,572.391,572.391
152,2348,18238,18,1,572.391,572.391
152,2348,18240,32,1,572.391,572.391
152,2348,18244,2,1,572.391,572.391
152,2348,18245,24,1,572.391,572.391
152,2348,18246,33,1,572.391,572.391
152,2348,18247,19,1,572.391,572.391
152,2348,18252,41,1,572.391,572.391
152,232,8868,24,1,494.1,494.1
152,232,8869,9,1,494.1,494.1
152,232,8872,86,1,494.1,494.1
152,232,8876,53,1,494.1,494.1
152,232,8877,15,1,494.1,494.1
152,232,8878,24,1,494.1,494.1
152,232,8879,43,1,494.1,494.1
152,103,695,28,1,103.5,103.5
152,103,697,74,1,103.5,103.5
152,103,698,20,1,103.5,103.5
152,103,700,4,1,103.5,103.5
152,103,702,56,1,103.5,103.5
152,103,703,15,1,103.5,103.5
152,103,704,43,1,103.5,103.5
152,103,705,27,1,103.5,103.5
152,239,8881,20,1,521.1,521.1
152,239,8882,38,1,521.1,521.1
152,239,8883,32,1,521.1,521.1
152,239,8884,35,1,521.1,521.1
152,239,8886,8,1,521.1,521.1
152,239,8887,82,1,521.1,521.1
152,239,8888,52,1,521.1,521.1
152,239,8889,55,1,521.1,521.1
152,239,8891,45,1,521.1,521.1
152,1718,3507,3,1,63.117,63.117
152,1718,3509,9,1,63.117,63.117
152,1718,3510,3,1,63.117,63.117
152,1718,3511,11,1,63.117,63.117
152,1718,3512,80,1,63.117,63.117
152,1718,3520,3,1,63.117,63.117
152,1718,3559,14,1,63.117,63.117
152,1718,3560,54,1,63.117,63.117
152,1718,3561,2,1,63.117,63.117
152,1814,7778,42,1,28.8,28.8
152,1814,7779,31,1,28.8,28.8
152,1814,7780,56,1,28.8,28.8
152,1814,7905,21,1,28.8,28.8
152,1814,7911,3,1,28.8,28.8
152,1814,7912,89,1,28.8,28.8
152,1814,7917,33,1,28.8,28.8
152,1814,7918,37,1,28.8,28.8
152,1814,7934,8,1,28.8,28.8
152,1814,7976,18,1,28.8,28.8
152,1814,8204,41,1,28.8,28.8
152,1773,7666,29,1,38.7,38.7
152,1773,7667,89,1,38.7,38.7
152,1773,7668,16,1,38.7,38.7
152,1773,7669,78,1,38.7,38.7
152,1773,7751,43,1,38.7,38.7
152,1773,7752,16,1,38.7,38.7
152,1773,7761,42,1,38.7,38.7
152,1773,7762,55,1,38.7,38.7
152,155,18837,125,1,422.973,422.973
152,528,18857,54,1,737.1,737.1
152,2387,18857,54,1,269.991,269.991
152,2113,18857,54,1,457.2,457.2
152,1241,18857,54,1,770.4,770.4
152,1437,18857,54,1,179.1,179.1
152,832,18857,54,1,13.95,13.95
152,872,18857,54,1,18.864,18.864
152,1244,18857,54,1,160.2,160.2
152,171,18857,54,1,89.1,89.1
152,356,18857,54,1,411.21,411.21
152,2266,18857,54,1,107.991,107.991
152,2343,18857,54,1,305.1,305.1
152,2318,18857,54,1,572.391,572.391
152,2255,18857,54,1,305.1,305.1
152,1214,18857,54,1,148.5,148.5
152,2063,18857,54,1,161.991,161.991
152,1929,18857,54,1,443.7,443.7
152,947,18857,54,1,148.5,148.5
152,1515,18857,54,1,207.0,207.0
152,2010,18857,54,1,125.991,125.991
152,1508,18857,54,1,270.0,270.0
152,440,18857,54,1,197.955,197.955
152,1328,18857,54,1,44.991,44.991
152,2317,18857,54,1,26.991,26.991
152,1957,18857,54,1,2879.991,2879.991
152,2029,18857,54,1,89.991,89.991
152,2058,18857,54,1,125.991,125.991
152,1047,18857,54,1,304.2,304.2
152,1593,18857,54,1,12.501,12.501
152,2447,18857,54,1,13.491,13.491
152,324,18857,54,1,450.0,450.0
152,1418,18857,54,1,263.7,263.7
152,1580,18857,54,1,197.1,197.1
152,501,18857,54,1,53.1,53.1
152,2228,18857,54,1,71.955,71.955
152,2302,18857,54,1,572.391,572.391
152,1144,18857,54,1,540.0,540.0
152,393,18857,54,1,539.1,539.1
152,347,18857,54,1,527.4,527.4
152,2278,18857,54,1,572.391,572.391
152,1299,18857,54,1,22.5,22.5
152,3,19036,51,1,13.068,13.068
152,3,19036,51,2,13.068,26.136
152,528,18857,54,2,737.1,1474.2
152,2387,18857,54,2,269.991,539.982
152,2113,18857,54,2,457.2,914.4
152,1241,18857,54,2,770.4,1540.8
152,1437,18857,54,2,179.1,358.2
152,872,18857,54,2,18.864,37.728
152,1244,18857,54,2,160.2,320.4
152,171,18857,54,2,89.1,178.2
152,356,18857,54,2,411.21,822.42
152,2266,18857,54,2,107.991,215.982
152,2343,18857,54,2,305.1,610.2
152,2255,18857,54,2,305.1,610.2
152,2063,18857,54,2,161.991,323.982
152,1929,18857,54,2,443.7,887.4
152,947,18857,54,2,148.5,297.0
152,2010,18857,54,2,125.991,251.982
152,1508,18857,54,2,270.0,540.0
152,440,18857,54,2,197.955,395.91
152,1328,18857,54,2,44.991,89.982
152,1957,18857,54,2,2879.991,5759.982
152,2029,18857,54,2,89.991,179.982
152,1418,18857,54,2,263.7,527.4
152,1580,18857,54,2,197.1,394.2
152,2228,18857,54,2,71.955,143.91
152,2302,18857,54,2,572.391,1144.782
152,1593,18857,54,2,12.501,25.002
152,393,18857,54,2,539.1,1078.2
152,2318,18857,54,2,572.391,1144.782
152,347,18857,54,2,527.4,1054.8
152,1299,18857,54,2,22.5,45.0
152,155,18837,125,2,422.973,845.946
152,1718,3521,53,2,63.117,126.234
152,2348,18229,9,2,572.391,1144.782
152,2348,18239,32,2,572.391,1144.782
152,1773,7665,73,2,38.7,77.4
152,1814,7777,6,2,28.8,57.6
152,103,701,35,2,103.5,207.0
152,2447,18857,54,2,13.491,26.982
152,1718,3508,35,3,63.117,189.351
152,103,706,35,3,103.5,310.5
152,239,8890,44,3,521.1,1563.3000000000002
152,2387,18857,54,3,269.991,809.973
152,2113,18857,54,3,457.2,1371.6
152,1241,18857,54,3,770.4,2311.2
152,1437,18857,54,3,179.1,537.3
152,832,18857,54,3,13.95,41.849999999999994
152,872,18857,54,3,18.864,56.592
152,1244,18857,54,3,160.2,480.59999999999997
152,171,18857,54,3,89.1,267.29999999999995
152,2266,18857,54,3,107.991,323.973
152,2343,18857,54,3,305.1,915.3000000000001
152,2318,18857,54,3,572.391,1717.1729999999998
152,2255,18857,54,3,305.1,915.3000000000001
152,1214,18857,54,3,148.5,445.5
152,2063,18857,54,3,161.991,485.97300000000007
152,1929,18857,54,3,443.7,1331.1
152,947,18857,54,3,148.5,445.5
152,1515,18857,54,3,207.0,621.0
152,2010,18857,54,3,125.991,377.973
152,1508,18857,54,3,270.0,810.0
152,440,18857,54,3,197.955,593.865
152,1328,18857,54,3,44.991,134.973
152,2317,18857,54,3,26.991,80.973
152,2029,18857,54,3,89.991,269.973
152,2058,18857,54,3,125.991,377.973
152,1047,18857,54,3,304.2,912.5999999999999
152,1593,18857,54,3,12.501,37.503
152,324,18857,54,3,450.0,1350.0
152,1580,18857,54,3,197.1,591.3
152,501,18857,54,3,53.1,159.3
152,2302,18857,54,3,572.391,1717.1729999999998
152,1144,18857,54,3,540.0,1620.0
152,347,18857,54,3,527.4,1582.1999999999998
152,2278,18857,54,3,572.391,1717.1729999999998
152,3,19036,51,3,13.068,39.204
152,1718,3513,79,4,63.117,252.468
152,232,8870,26,4,494.1,1976.4
152,103,696,41,4,103.5,414.0
152,239,8880,36,4,521.1,2084.4
152,155,18837,125,4,422.973,1691.892
152,528,18857,54,4,737.1,2948.4
152,2387,18857,54,4,269.991,1079.964
152,2113,18857,54,4,457.2,1828.8
152,1241,18857,54,4,770.4,3081.6
152,1437,18857,54,4,179.1,716.4
152,832,18857,54,4,13.95,55.8
152,872,18857,54,4,18.864,75.456
152,1244,18857,54,4,160.2,640.8
152,171,18857,54,4,89.1,356.4
152,356,18857,54,4,411.21,1644.84
152,2266,18857,54,4,107.991,431.964
152,2343,18857,54,4,305.1,1220.4
152,2318,18857,54,4,572.391,2289.564
152,2255,18857,54,4,305.1,1220.4
152,1214,18857,54,4,148.5,594.0
152,1929,18857,54,4,443.7,1774.8
152,947,18857,54,4,148.5,594.0
152,1515,18857,54,4,207.0,828.0
152,2010,18857,54,4,125.991,503.964
152,1508,18857,54,4,270.0,1080.0
152,440,18857,54,4,197.955,791.82
152,1328,18857,54,4,44.991,179.964
152,2317,18857,54,4,26.991,107.964
152,1957,18857,54,4,2879.991,11519.964
152,2058,18857,54,4,125.991,503.964
152,1047,18857,54,4,304.2,1216.8
152,1593,18857,54,4,12.501,50.004
152,2447,18857,54,4,13.491,53.964
152,324,18857,54,4,450.0,1800.0
152,1418,18857,54,4,263.7,1054.8
152,1580,18857,54,4,197.1,788.4
152,501,18857,54,4,53.1,212.4
152,2228,18857,54,4,71.955,287.82
152,2302,18857,54,4,572.391,2289.564
152,1144,18857,54,4,540.0,2160.0
152,393,18857,54,4,539.1,2156.4
152,347,18857,54,4,527.4,2109.6
152,2029,18857,54,4,89.991,359.964
152,2278,18857,54,4,572.391,2289.564
152,1299,18857,54,4,22.5,90.0
152,3,19036,51,4,13.068,52.272
153,1676,11167,14,1,8.091,8.091
153,1676,11184,53,1,8.091,8.091
153,1676,11186,33,1,8.091,8.091
153,1676,11187,21,1,8.091,8.091
153,1676,11188,75,1,8.091,8.091
153,1676,11189,8,1,8.091,8.091
153,1676,11191,36,1,8.091,8.091
153,1676,11192,10,1,8.091,8.091
153,1676,11193,47,1,8.091,8.091
153,1676,11212,83,1,8.091,8.091
153,1676,11221,76,1,8.091,8.091
153,1676,11222,28,1,8.091,8.091
153,1676,11223,32,1,8.091,8.091
153,1676,11225,24,1,8.091,8.091
153,1676,11226,80,1,8.091,8.091
153,1676,11227,17,1,8.091,8.091
153,1676,11228,12,1,8.091,8.091
153,1676,11230,12,1,8.091,8.091
153,1676,11232,55,1,8.091,8.091
153,1676,11236,45,1,8.091,8.091
153,1676,11237,9,1,8.091,8.091
153,1676,11238,55,1,8.091,8.091
153,1676,11240,13,1,8.091,8.091
153,1676,11241,47,1,8.091,8.091
153,1676,11242,7,1,8.091,8.091
153,1676,11243,14,1,8.091,8.091
153,1676,11245,84,1,8.091,8.091
153,1676,11246,78,1,8.091,8.091
153,1676,11247,17,1,8.091,8.091
153,1676,11250,36,1,8.091,8.091
153,1676,11251,27,1,8.091,8.091
153,1676,11255,47,1,8.091,8.091
153,1676,11256,10,1,8.091,8.091
153,1676,11257,24,1,8.091,8.091
153,1676,11258,30,1,8.091,8.091
153,1676,11260,76,1,8.091,8.091
153,1676,11261,81,1,8.091,8.091
153,1676,11262,16,1,8.091,8.091
153,1676,11263,23,1,8.091,8.091
153,1676,11267,9,1,8.091,8.091
153,1676,11270,30,1,8.091,8.091
153,1676,11271,55,1,8.091,8.091
153,1676,11272,6,1,8.091,8.091
153,1676,11273,33,1,8.091,8.091
153,1676,11275,74,1,8.091,8.091
153,1676,11276,6,1,8.091,8.091
153,1676,11277,5,1,8.091,8.091
153,1676,11278,88,1,8.091,8.091
153,1676,11280,15,1,8.091,8.091
153,1676,11281,46,1,8.091,8.091
153,1676,11282,35,1,8.091,8.091
153,1676,11283,78,1,8.091,8.091
